"","V1"
"49310",8
"49311",4
"49312",3
"49313",3
"49314",1
"49315",8
"49316",3
"49317",3
"49318",5
"49319",2
"49320",3
"49321",10
"49322",1
"49323",5
"49325",7
"49326",3
"49327",7
"49328",9
"49329",10
"49330",3
"49331",8
"49332",10
"49333",3
"49334",8
"49335",2
"49336",4
"49338",7
"49339",3
"49340",2
"49344",7
"49345",5
"49346",2
"49347",10
"49348",3
"49349",10
"49350",10
"49351",4
"49352",1
"49355",9
"49356",8
"49357",4
"49358",8
"49360",10
"49361",3
"49362",8
"49365",10
"49366",8
"49367",4
"49368",10
"49369",8
"49370",4
"49371",8
"49372",3
"49373",4
"49375",3
"49376",5
"49377",1
"49378",9
"49380",4
"49382",10
"49383",2
"49384",4
"49385",5
"49386",3
"49387",7
"49388",2
"49389",5
"49390",6
"49391",3
"49392",7
"49393",3
"49394",10
"49395",7
"49396",4
"49397",6
"49398",4
"49399",2
"49400",2
"49402",5
"49403",7
"49405",7
"49406",2
"49407",4
"49408",4
"49409",10
"49410",7
"49411",5
"49412",6
"49413",7
"49414",4
"49415",7
"49418",9
"49420",4
"49421",3
"49422",9
"49423",6
"49424",9
"49425",4
"49426",4
"49427",9
"49428",5
"49430",1
"49431",8
"49433",9
"49434",4
"49435",4
"49436",9
"49437",1
"49438",9
"49439",9
"49440",4
"49442",10
"49443",4
"49444",6
"49445",9
"49446",1
"49447",1
"49448",4
"49449",1
"49450",9
"49451",9
"49452",4
"49453",1
"49454",9
"49455",9
"49456",10
"49457",10
"49458",9
"49459",6
"49460",9
"49461",6
"49462",3
"49463",3
"49464",2
"49465",9
"49466",2
"49467",2
"49469",2
"49470",9
"49471",2
"49472",1
"49473",6
"49474",2
"49478",1
"49479",3
"49480",1
"49482",2
"49483",3
"49484",7
"49485",5
"49488",10
"49489",5
"49490",7
"49491",10
"49493",8
"49494",1
"49495",5
"49496",5
"49497",5
"49500",5
"49502",1
"49503",4
"49504",1
"49505",5
"49506",2
"49507",4
"49508",1
"49509",1
"49510",2
"49511",1
"49512",5
"49513",2
"49514",1
"49515",2
"49516",1
"49517",1
"49518",2
"49519",1
"49520",1
"49521",5
"49522",1
"49523",2
"49524",8
"49525",1
"49526",1
"49527",2
"49528",1
"49529",2
"49530",3
"49531",3
"49532",2
"49533",3
"49534",7
"49535",3
"49536",2
"49537",7
"49538",9
"49540",10
"49541",8
"49542",2
"49543",7
"49544",7
"49546",10
"49547",1
"49550",2
"49551",9
"49552",2
"49553",9
"49555",2
"49556",6
"49557",4
"49558",10
"49559",2
"49560",3
"49561",1
"49562",4
"49564",2
"49565",6
"49566",3
"49567",3
"49568",2
"49569",3
"49571",2
"49572",9
"49573",7
"49574",7
"49575",7
"49576",2
"49577",4
"49578",10
"49579",8
"49580",6
"49581",3
"49582",6
"49583",7
"49584",3
"49585",3
"49586",6
"49587",1
"49588",8
"49589",2
"49590",4
"49591",1
"49592",8
"49593",3
"49594",1
"49595",10
"49596",8
"49597",1
"49598",4
"49600",10
"49601",10
"49602",3
"49603",1
"49604",5
"49605",3
"49606",10
"49608",8
"49610",3
"49611",4
"49612",8
"49613",5
"49614",4
"49616",10
"49618",5
"49619",8
"49620",7
"49621",1
"49622",8
"49623",6
"49624",7
"49625",2
"49629",8
"49630",3
"49631",2
"49632",2
"49633",5
"49634",3
"49635",1
"49636",8
"49637",9
"49638",8
"49639",3
"49640",9
"49641",3
"49642",4
"49643",3
"49644",7
"49645",9
"49646",3
"49647",3
"49648",3
"49649",9
"49650",4
"49651",1
"49652",3
"49653",6
"49654",6
"49655",1
"49656",7
"49657",4
"49658",3
"49659",3
"49660",9
"49661",10
"49662",3
"49663",8
"49664",10
"49665",6
"49667",3
"49668",3
"49669",2
"49670",1
"49671",10
"49672",7
"49673",3
"49674",4
"49675",3
"49676",2
"49677",6
"49678",10
"49679",1
"49680",7
"49681",1
"49682",8
"49683",1
"49684",8
"49685",9
"49686",8
"49687",8
"49689",3
"49690",1
"49691",3
"49692",8
"49693",10
"49694",8
"49695",7
"49696",1
"49697",1
"49698",8
"49699",2
"49700",2
"49701",9
"49702",4
"49703",1
"49704",1
"49705",7
"49706",8
"49707",7
"49708",4
"49709",8
"49710",7
"49711",7
"49712",7
"49713",7
"49714",5
"49715",7
"49716",4
"49717",6
"49718",4
"49719",4
"49720",2
"49721",2
"49722",6
"49723",3
"49724",4
"49725",2
"49726",1
"49727",2
"49728",2
"49729",8
"49730",2
"49731",2
"49732",6
"49734",6
"49736",7
"49737",8
"49738",2
"49739",3
"49741",8
"49742",3
"49743",1
"49744",7
"49745",9
"49746",10
"49747",2
"49748",2
"49750",8
"49751",7
"49753",2
"49755",5
"49756",8
"49757",7
"49759",2
"49760",2
"49761",5
"49762",2
"49763",2
"49764",7
"49766",7
"49768",3
"49769",2
"49770",10
"49771",2
"49772",2
"49773",2
"49774",2
"49776",5
"49777",4
"49778",4
"49779",1
"49780",10
"49781",1
"49782",10
"49783",9
"49784",2
"49786",5
"49787",1
"49788",1
"49789",1
"49790",5
"49791",1
"49793",7
"49794",8
"49795",5
"49796",7
"49798",3
"49799",5
"49800",9
"49801",8
"49802",2
"49804",1
"49805",4
"49807",7
"49808",2
"49809",7
"49810",4
"49811",8
"49812",10
"49813",2
"49814",10
"49815",2
"49816",4
"49817",4
"49820",10
"49822",2
"49823",4
"49825",5
"49826",2
"49827",8
"49828",4
"49829",10
"49830",4
"49831",4
"49832",5
"49833",1
"49835",7
"49836",8
"49837",8
"49839",8
"49841",3
"49842",7
"49844",8
"49847",7
"49848",8
"49850",10
"49852",10
"49853",3
"49855",9
"49856",4
"49857",3
"49858",7
"49860",2
"49861",10
"49863",5
"49864",8
"49865",5
"49866",6
"49867",3
"49868",4
"49869",3
"49870",1
"49871",4
"49873",7
"49874",2
"49875",10
"49878",4
"49880",3
"49881",4
"49883",4
"49887",4
"49889",4
"49892",3
"49893",4
"49895",4
"49898",4
"49900",4
"49902",3
"49904",4
"49905",3
"49906",7
"49907",10
"49908",1
"49909",8
"49910",1
"49911",10
"49912",5
"49913",8
"49914",10
"49915",3
"49916",5
"49917",7
"49918",1
"49919",2
"49920",10
"49921",8
"49922",1
"49923",7
"49924",5
"49925",7
"49926",10
"49927",5
"49928",8
"49929",2
"49930",3
"49931",7
"49932",1
"49933",3
"49934",10
"49935",4
"49936",9
"49937",8
"49938",8
"49939",9
"49940",3
"49941",8
"49942",5
"49943",3
"49944",4
"49945",2
"49946",8
"49947",5
"49948",3
"49949",10
"49951",6
"49952",9
"49953",8
"49954",3
"49955",2
"49956",7
"49957",4
"49958",3
"49959",1
"49960",3
"49961",10
"49962",1
"49963",9
"49965",4
"49966",5
"49967",7
"49968",6
"49969",10
"49970",10
"49971",8
"49972",3
"49973",5
"49974",8
"49975",8
"49976",8
"49977",5
"49978",3
"49979",5
"49981",6
"49983",9
"49984",10
"49987",8
"49988",7
"49989",6
"49990",7
"49991",9
"49992",9
"49993",9
"49994",3
"49995",1
"49996",3
"49997",2
"49998",9
"49999",9
"50000",2
"50001",4
"50002",6
"50003",2
"50004",9
"50005",9
"50006",3
"50007",9
"50008",3
"50009",9
"50010",4
"50011",4
"50012",9
"50013",3
"50014",5
"50015",10
"50016",4
"50017",1
"50018",1
"50019",6
"50020",1
"50021",2
"50022",1
"50023",5
"50024",1
"50025",2
"50026",6
"50027",5
"50028",9
"50029",1
"50030",2
"50031",6
"50032",7
"50033",9
"50034",1
"50035",1
"50037",9
"50038",1
"50039",10
"50040",3
"50041",8
"50042",7
"50044",10
"50045",8
"50046",4
"50047",10
"50048",1
"50049",1
"50050",1
"50051",2
"50052",1
"50054",5
"50055",3
"50056",7
"50057",10
"50058",6
"50059",1
"50060",6
"50061",10
"50062",4
"50063",10
"50064",1
"50065",8
"50066",7
"50068",8
"50069",4
"50070",4
"50071",2
"50072",6
"50073",1
"50074",8
"50075",3
"50076",1
"50077",4
"50079",8
"50080",6
"50081",3
"50082",2
"50083",3
"50084",5
"50085",2
"50086",2
"50087",5
"50088",10
"50089",4
"50090",7
"50091",7
"50092",2
"50093",7
"50094",5
"50095",6
"50096",4
"50097",4
"50098",2
"50099",8
"50100",4
"50101",1
"50102",1
"50103",4
"50104",3
"50105",7
"50106",1
"50108",3
"50109",3
"50110",8
"50111",4
"50112",1
"50113",10
"50114",2
"50115",6
"50116",2
"50117",5
"50118",10
"50119",10
"50120",2
"50121",2
"50122",10
"50123",2
"50124",5
"50125",2
"50126",10
"50127",5
"50128",4
"50129",1
"50130",1
"50131",1
"50132",9
"50133",6
"50134",6
"50135",1
"50136",3
"50137",6
"50138",1
"50139",3
"50140",5
"50141",2
"50142",5
"50143",1
"50144",1
"50145",1
"50146",1
"50147",1
"50148",2
"50149",1
"50150",1
"50151",1
"50152",1
"50153",1
"50154",9
"50155",2
"50156",5
"50157",2
"50158",4
"50159",2
"50160",2
"50161",1
"50162",2
"50163",1
"50164",2
"50165",10
"50166",5
"50167",2
"50168",2
"50169",2
"50170",6
"50171",2
"50172",5
"50173",2
"50174",2
"50175",2
"50176",2
"50177",1
"50178",5
"50179",7
"50180",8
"50181",8
"50182",5
"50184",8
"50186",1
"50187",4
"50190",6
"50192",2
"50193",10
"50194",3
"50196",5
"50197",4
"50199",3
"50200",6
"50201",10
"50204",2
"50205",10
"50206",2
"50207",1
"50209",6
"50210",3
"50211",6
"50212",3
"50213",6
"50214",3
"50215",9
"50217",7
"50220",5
"50222",4
"50225",3
"50226",9
"50227",9
"50228",5
"50229",6
"50230",1
"50231",2
"50235",5
"50237",10
"50240",10
"50241",7
"50242",10
"50243",10
"50244",5
"50246",2
"50247",1
"50249",4
"50252",1
"50254",3
"50255",7
"50257",7
"50259",3
"50260",3
"50262",1
"50263",7
"50264",4
"50265",4
"50266",6
"50267",6
"50268",10
"50271",4
"50273",6
"50274",1
"50275",4
"50276",7
"50277",10
"50278",8
"50279",9
"50282",6
"50283",7
"50285",7
"50286",2
"50287",8
"50288",10
"50289",7
"50290",7
"50291",9
"50292",7
"50293",2
"50294",2
"50295",7
"50296",5
"50297",6
"50298",6
"50299",6
"50300",6
"50302",8
"50303",10
"50304",4
"50305",1
"50306",4
"50307",5
"50308",3
"50309",6
"50310",3
"50311",2
"50312",9
"50313",9
"50314",9
"50315",8
"50316",6
"50317",3
"50319",5
"50320",1
"50321",2
"50322",6
"50323",1
"50324",9
"50325",3
"50326",3
"50327",1
"50328",2
"50329",3
"50330",8
"50332",8
"50333",8
"50337",10
"50338",7
"50339",2
"50340",6
"50341",7
"50342",5
"50343",1
"50345",7
"50346",3
"50347",1
"50348",4
"50349",2
"50350",3
"50351",1
"50352",6
"50353",1
"50354",5
"50355",8
"50356",10
"50357",2
"50358",4
"50359",9
"50360",7
"50362",7
"50364",3
"50366",4
"50368",7
"50369",7
"50370",5
"50371",6
"50373",1
"50374",9
"50375",8
"50376",7
"50377",8
"50379",1
"50380",8
"50381",7
"50383",9
"50385",6
"50386",8
"50388",7
"50389",8
"50390",4
"50391",10
"50393",8
"50394",1
"50395",8
"50397",3
"50399",7
"50401",2
"50403",5
"50404",5
"50406",4
"50407",7
"50408",10
"50409",7
"50410",3
"50411",6
"50413",1
"50414",4
"50415",3
"50416",6
"50417",3
"50418",2
"50419",6
"50420",4
"50421",3
"50422",10
"50423",7
"50425",4
"50426",9
"50427",3
"50428",4
"50429",10
"50430",7
"50431",4
"50432",3
"50433",10
"50434",10
"50436",2
"50437",2
"50438",4
"50439",10
"50440",7
"50441",10
"50442",8
"50443",10
"50444",2
"50445",7
"50446",8
"50447",7
"50448",2
"50449",4
"50450",8
"50451",8
"50452",8
"50453",2
"50454",2
"50455",7
"50456",2
"50457",7
"50459",4
"50460",6
"50461",9
"50462",5
"50463",7
"50464",2
"50465",2
"50466",8
"50467",9
"50468",1
"50469",6
"50470",1
"50471",3
"50472",9
"50473",2
"50474",2
"50475",7
"50476",6
"50477",1
"50478",9
"50479",9
"50480",5
"50481",9
"50482",3
"50483",5
"50484",2
"50485",3
"50486",1
"50487",2
"50488",6
"50489",2
"50490",2
"50491",9
"50492",3
"50493",2
"50494",8
"50495",9
"50496",3
"50497",7
"50498",2
"50499",9
"50500",5
"50502",2
"50503",3
"50504",4
"50505",1
"50506",3
"50507",5
"50508",6
"50509",3
"50510",6
"50511",7
"50512",9
"50513",4
"50514",10
"50515",9
"50516",7
"50517",9
"50518",1
"50519",10
"50520",3
"50521",7
"50522",2
"50523",10
"50524",1
"50525",3
"50526",8
"50527",4
"50528",10
"50529",8
"50530",9
"50531",7
"50532",1
"50533",9
"50534",1
"50535",5
"50536",3
"50537",10
"50538",7
"50541",4
"50542",1
"50543",1
"50544",5
"50545",2
"50546",5
"50547",1
"50548",1
"50549",1
"50550",6
"50551",1
"50552",1
"50553",1
"50554",6
"50555",1
"50556",1
"50557",1
"50558",1
"50559",1
"50560",2
"50561",1
"50562",2
"50563",1
"50564",9
"50565",4
"50566",1
"50567",6
"50568",2
"50569",3
"50570",10
"50571",10
"50572",7
"50573",2
"50574",10
"50575",2
"50576",5
"50578",8
"50580",2
"50581",5
"50582",2
"50583",4
"50584",5
"50585",8
"50586",3
"50587",3
"50589",9
"50590",6
"50591",3
"50592",7
"50593",2
"50594",2
"50595",5
"50598",2
"50599",2
"50601",2
"50602",2
"50603",10
"50604",4
"50606",6
"50607",10
"50608",5
"50609",5
"50610",1
"50611",3
"50613",2
"50615",6
"50616",2
"50617",2
"50618",9
"50620",8
"50622",3
"50623",2
"50624",6
"50626",8
"50627",4
"50629",8
"50630",7
"50632",8
"50633",5
"50636",5
"50638",8
"50639",4
"50640",10
"50642",5
"50645",3
"50646",10
"50647",4
"50648",5
"50649",4
"50650",7
"50651",9
"50652",3
"50653",4
"50654",7
"50655",4
"50656",3
"50657",4
"50658",8
"50659",4
"50660",8
"50662",3
"50663",6
"50664",5
"50665",8
"50666",4
"50667",10
"50668",5
"50669",2
"50671",10
"50672",4
"50674",3
"50675",7
"50677",6
"50678",3
"50679",3
"50681",6
"50682",10
"50683",2
"50684",3
"50685",7
"50686",3
"50687",6
"50688",6
"50689",3
"50690",5
"50691",2
"50692",10
"50693",1
"50694",10
"50695",8
"50696",2
"50697",10
"50698",4
"50699",5
"50700",2
"50701",4
"50702",3
"50704",4
"50705",2
"50706",10
"50707",4
"50708",5
"50709",4
"50710",4
"50711",4
"50712",10
"50713",4
"50714",4
"50716",2
"50717",5
"50718",10
"50719",2
"50720",9
"50722",6
"50724",10
"50725",4
"50727",3
"50728",5
"50729",3
"50730",8
"50732",3
"50733",3
"50734",8
"50735",10
"50737",8
"50738",9
"50739",7
"50741",1
"50742",1
"50743",1
"50744",6
"50745",8
"50746",4
"50747",4
"50748",8
"50749",4
"50750",4
"50751",7
"50752",1
"50753",8
"50754",2
"50755",7
"50757",10
"50758",4
"50759",3
"50760",6
"50761",10
"50762",3
"50766",9
"50767",4
"50769",2
"50770",10
"50771",4
"50773",4
"50774",6
"50775",4
"50776",2
"50778",4
"50779",4
"50781",7
"50782",3
"50783",4
"50784",3
"50785",7
"50786",9
"50787",4
"50788",7
"50789",7
"50790",10
"50791",4
"50792",10
"50793",6
"50794",6
"50795",1
"50796",1
"50797",1
"50798",4
"50799",4
"50800",6
"50801",2
"50803",8
"50804",4
"50805",1
"50806",1
"50807",4
"50808",1
"50809",3
"50810",6
"50812",4
"50813",1
"50814",4
"50817",1
"50818",7
"50819",8
"50820",5
"50821",4
"50822",6
"50823",8
"50824",10
"50825",4
"50826",2
"50827",3
"50829",10
"50830",1
"50831",4
"50832",10
"50833",6
"50834",10
"50835",1
"50836",4
"50837",4
"50838",3
"50841",3
"50843",7
"50844",7
"50846",2
"50847",5
"50848",3
"50850",7
"50851",7
"50852",2
"50853",5
"50854",2
"50855",5
"50856",4
"50858",2
"50859",1
"50860",5
"50862",5
"50865",10
"50866",10
"50868",10
"50869",7
"50870",3
"50871",8
"50872",6
"50873",4
"50874",9
"50875",10
"50876",1
"50877",3
"50878",1
"50879",3
"50880",1
"50881",3
"50882",1
"50883",5
"50884",1
"50885",7
"50886",5
"50887",6
"50888",3
"50889",4
"50890",2
"50891",4
"50892",10
"50893",7
"50894",2
"50896",6
"50897",4
"50900",7
"50901",7
"50902",4
"50903",9
"50904",5
"50906",4
"50907",3
"50909",3
"50910",6
"50912",4
"50913",5
"50914",6
"50915",7
"50916",10
"50917",3
"50919",3
"50920",3
"50921",3
"50922",7
"50923",4
"50924",8
"50925",10
"50926",3
"50927",4
"50928",5
"50929",7
"50930",4
"50931",5
"50933",1
"50934",10
"50935",1
"50936",5
"50937",2
"50938",5
"50939",4
"50940",3
"50941",6
"50942",4
"50946",1
"50947",7
"50948",2
"50949",1
"50950",7
"50951",1
"50952",8
"50953",7
"50954",9
"50955",4
"50956",4
"50957",4
"50958",6
"50959",4
"50960",3
"50961",6
"50962",4
"50963",8
"50964",6
"50965",4
"50966",2
"50967",5
"50969",10
"50971",1
"50972",2
"50973",10
"50975",4
"50976",9
"50977",2
"50978",6
"50979",6
"50980",10
"50982",10
"50983",3
"50984",8
"50985",2
"50986",8
"50987",3
"50988",6
"50989",1
"50990",3
"50991",8
"50992",2
"50993",8
"50994",7
"50995",3
"50996",1
"50997",3
"50998",8
"50999",8
"51001",3
"51002",3
"51003",3
"51004",5
"51005",3
"51006",1
"51007",3
"51008",3
"51009",5
"51010",2
"51011",2
"51014",2
"51015",6
"51016",6
"51017",2
"51019",2
"51020",6
"51021",6
"51023",4
"51024",7
"51025",6
"51026",2
"51027",6
"51028",1
"51029",1
"51030",8
"51031",2
"51032",8
"51033",6
"51034",7
"51035",1
"51036",3
"51037",8
"51038",2
"51039",3
"51040",4
"51041",5
"51042",6
"51043",5
"51044",4
"51045",10
"51046",6
"51048",10
"51049",7
"51051",2
"51053",5
"51055",7
"51056",9
"51057",3
"51058",3
"51060",1
"51062",1
"51063",3
"51064",3
"51065",3
"51066",3
"51067",6
"51068",10
"51069",3
"51070",2
"51071",1
"51072",4
"51073",5
"51074",2
"51075",4
"51076",3
"51077",3
"51078",3
"51079",4
"51080",5
"51081",8
"51082",6
"51083",9
"51084",5
"51085",3
"51086",7
"51087",6
"51088",2
"51089",7
"51090",7
"51091",5
"51092",7
"51093",5
"51095",5
"51096",8
"51097",2
"51098",2
"51099",7
"51100",6
"51101",7
"51103",7
"51104",8
"51105",10
"51108",6
"51109",10
"51111",5
"51113",10
"51114",7
"51115",6
"51117",9
"51118",3
"51119",4
"51120",9
"51121",10
"51122",7
"51123",10
"51124",2
"51125",2
"51126",5
"51127",3
"51129",1
"51131",6
"51132",8
"51133",8
"51134",8
"51135",5
"51139",3
"51140",9
"51141",3
"51142",10
"51147",5
"51149",5
"51150",7
"51152",3
"51153",3
"51155",3
"51156",7
"51157",3
"51158",4
"51160",3
"51161",10
"51163",4
"51165",10
"51167",3
"51168",9
"51169",1
"51170",8
"51171",7
"51172",5
"51174",7
"51175",3
"51176",3
"51177",7
"51179",7
"51180",7
"51181",8
"51182",3
"51183",7
"51184",2
"51185",6
"51186",7
"51187",7
"51188",3
"51190",7
"51191",10
"51192",5
"51194",7
"51196",10
"51198",2
"51199",6
"51200",7
"51201",8
"51202",6
"51203",2
"51204",8
"51205",2
"51206",6
"51207",7
"51208",7
"51209",7
"51210",7
"51211",3
"51213",6
"51214",2
"51216",2
"51218",6
"51219",1
"51220",5
"51221",6
"51222",3
"51223",6
"51224",2
"51225",6
"51226",7
"51227",3
"51228",10
"51229",4
"51231",10
"51232",7
"51233",3
"51234",3
"51235",5
"51236",7
"51237",4
"51238",5
"51239",2
"51240",1
"51241",6
"51242",6
"51243",7
"51245",3
"51246",2
"51247",2
"51248",4
"51249",1
"51250",4
"51251",6
"51252",4
"51254",7
"51255",5
"51256",6
"51257",10
"51258",7
"51259",1
"51260",4
"51261",1
"51262",2
"51263",6
"51264",6
"51265",4
"51266",9
"51267",7
"51268",1
"51269",8
"51270",8
"51271",2
"51272",6
"51273",5
"51274",4
"51278",5
"51280",3
"51281",2
"51282",9
"51283",3
"51284",7
"51287",3
"51288",8
"51289",5
"51290",7
"51291",1
"51292",9
"51294",4
"51295",8
"51296",5
"51298",6
"51299",1
"51301",7
"51303",7
"51304",5
"51305",7
"51306",7
"51308",1
"51311",2
"51313",10
"51314",5
"51315",5
"51317",3
"51318",4
"51319",1
"51320",2
"51321",1
"51323",2
"51324",1
"51325",2
"51326",2
"51327",10
"51328",5
"51329",2
"51330",2
"51331",6
"51332",3
"51333",2
"51334",6
"51335",2
"51336",2
"51337",1
"51338",5
"51339",4
"51340",10
"51341",5
"51342",4
"51343",2
"51344",1
"51345",4
"51346",8
"51347",8
"51348",4
"51349",7
"51350",4
"51351",8
"51352",4
"51353",7
"51354",1
"51355",6
"51356",1
"51357",9
"51358",4
"51365",7
"51366",6
"51367",10
"51368",7
"51369",7
"51370",4
"51371",6
"51372",5
"51373",8
"51374",6
"51375",4
"51376",4
"51377",7
"51378",7
"51379",6
"51380",10
"51381",10
"51382",6
"51383",5
"51384",4
"51385",4
"51386",5
"51387",7
"51388",3
"51389",8
"51390",1
"51391",1
"51392",4
"51393",7
"51394",7
"51396",6
"51397",4
"51398",3
"51399",2
"51400",3
"51401",9
"51402",7
"51403",2
"51404",4
"51405",7
"51406",6
"51407",9
"51408",7
"51409",10
"51410",5
"51411",7
"51412",9
"51413",3
"51414",2
"51416",10
"51417",4
"51418",4
"51419",10
"51420",1
"51421",4
"51422",4
"51423",4
"51424",8
"51425",4
"51426",7
"51427",7
"51428",3
"51429",3
"51430",2
"51431",7
"51432",3
"51435",7
"51436",1
"51437",7
"51438",8
"51439",3
"51440",3
"51441",3
"51442",7
"51443",7
"51444",9
"51445",7
"51446",5
"51447",1
"51448",9
"51449",3
"51450",1
"51451",1
"51452",9
"51453",5
"51454",4
"51455",1
"51456",1
"51457",3
"51458",1
"51459",7
"51460",7
"51462",6
"51463",1
"51464",3
"51465",10
"51466",9
"51467",9
"51468",9
"51469",4
"51470",4
"51472",7
"51473",4
"51474",4
"51475",4
"51476",8
"51478",10
"51479",1
"51480",4
"51481",4
"51482",4
"51483",4
"51484",4
"51485",2
"51486",5
"51490",4
"51491",9
"51493",1
"51494",2
"51495",9
"51496",2
"51497",1
"51500",4
"51501",4
"51502",2
"51503",2
"51504",7
"51505",4
"51506",2
"51507",2
"51508",2
"51509",4
"51511",4
"51512",4
"51513",7
"51514",8
"51515",9
"51517",8
"51518",10
"51519",9
"51520",3
"51521",8
"51523",6
"51524",8
"51525",3
"51527",6
"51528",5
"51529",5
"51530",5
"51531",10
"51532",5
"51533",5
"51534",5
"51535",5
"51536",3
"51537",9
"51538",9
"51539",4
"51540",6
"51541",7
"51542",3
"51543",1
"51544",5
"51545",8
"51546",1
"51547",9
"51548",5
"51549",8
"51550",3
"51551",9
"51552",1
"51553",3
"51554",8
"51555",9
"51557",7
"51559",5
"51560",9
"51561",6
"51562",4
"51563",8
"51564",4
"51566",8
"51567",4
"51568",3
"51569",3
"51571",4
"51572",8
"51574",7
"51575",1
"51576",7
"51577",7
"51578",9
"51579",8
"51580",1
"51581",6
"51582",6
"51583",8
"51584",1
"51585",8
"51588",8
"51589",1
"51590",5
"51591",6
"51592",8
"51593",5
"51594",1
"51595",4
"51596",5
"51597",8
"51598",1
"51600",1
"51601",6
"51602",8
"51603",5
"51604",6
"51605",10
"51606",4
"51607",4
"51608",2
"51609",3
"51610",3
"51611",4
"51612",3
"51613",8
"51614",10
"51615",4
"51616",2
"51617",3
"51618",4
"51619",3
"51620",5
"51621",3
"51622",6
"51623",8
"51624",3
"51625",3
"51626",8
"51627",9
"51628",1
"51629",8
"51630",10
"51631",1
"51632",3
"51634",9
"51635",4
"51636",9
"51637",3
"51638",9
"51639",9
"51640",9
"51643",9
"51644",9
"51646",9
"51647",9
"51649",4
"51650",3
"51651",4
"51652",3
"51654",9
"51656",3
"51660",1
"51661",1
"51662",3
"51664",4
"51665",1
"51666",9
"51668",4
"51669",7
"51670",5
"51672",3
"51674",4
"51676",7
"51677",7
"51678",7
"51679",4
"51680",7
"51681",2
"51682",10
"51683",7
"51684",6
"51687",3
"51688",3
"51689",6
"51690",2
"51691",1
"51693",2
"51694",9
"51695",1
"51696",9
"51697",2
"51698",9
"51699",7
"51700",3
"51701",6
"51702",9
"51703",7
"51704",7
"51706",5
"51707",2
"51708",10
"51710",3
"51711",6
"51712",6
"51713",3
"51714",1
"51715",8
"51716",7
"51717",8
"51718",6
"51720",1
"51722",4
"51723",3
"51724",10
"51725",3
"51727",10
"51728",5
"51729",3
"51730",6
"51731",8
"51734",7
"51736",10
"51737",4
"51738",3
"51739",1
"51740",6
"51741",6
"51742",7
"51743",4
"51744",6
"51745",3
"51747",10
"51749",4
"51750",6
"51751",2
"51752",4
"51753",9
"51754",4
"51755",10
"51756",1
"51758",1
"51759",3
"51760",5
"51761",10
"51762",5
"51763",1
"51764",10
"51765",3
"51766",1
"51767",4
"51768",2
"51769",4
"51770",1
"51772",2
"51773",5
"51775",9
"51776",3
"51777",10
"51779",2
"51781",9
"51782",3
"51783",4
"51784",3
"51785",9
"51786",8
"51788",6
"51789",2
"51790",2
"51792",4
"51793",6
"51794",7
"51795",9
"51796",2
"51797",9
"51798",6
"51799",2
"51800",7
"51801",3
"51802",2
"51803",6
"51804",1
"51805",10
"51806",8
"51807",10
"51808",7
"51809",6
"51810",4
